playerID,yearID,stint,teamID,lgID,bats,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,age,PA,avg,allStar,allStarStart,weight,height,Rating
pierrju01,2010,1,CHA,AL,L,160,651,96,179,18,3,1,47,68,18,45,47,0,21,15,2,8,33,4.296,0.275,-1,-1,180,70,1
polanpl01,2010,1,PHI,NL,R,132,554,76,165,27,2,6,52,5,0,32,47,1,7,1,8,14,35,3.617,0.298,-1,-1,190,69,0.721457507
pradoma01,2010,1,ATL,NL,R,140,599,100,184,40,3,15,66,5,3,40,86,2,3,3,6,13,27,3.944,0.307,1,4,215,72,0.537215483
pujolal01,2010,1,SLN,NL,R,159,587,115,183,39,1,42,118,14,4,103,76,38,4,0,6,23,30,4.259,0.312,1,3,240,75,0.873018856
quentca01,2010,1,CHA,AL,R,131,453,73,110,25,2,26,87,2,2,50,83,3,20,0,4,16,28,3.105,0.243,-1,-1,235,73,0.522493153
ramiral03,2010,1,CHA,AL,R,156,585,83,165,29,2,18,70,13,8,27,82,2,2,7,5,12,29,3.778,0.282,-1,-1,180,74,0.528960846
ramirha01,2010,1,FLO,NL,R,142,543,92,163,28,2,21,76,32,10,64,93,12,7,0,5,14,27,3.747,0.3,1,6,235,74,0.544426429
rasmuco01,2010,1,SLN,NL,L,144,464,85,128,28,3,23,66,12,8,63,148,9,1,2,4,5,24,3.253,0.276,-1,-1,195,74,0.295787422
reyesjo01,2010,1,NYN,NL,B,133,563,83,159,29,10,11,54,30,10,31,63,4,2,4,3,8,27,3.667,0.282,0,0,195,72,0.694884878
reynoma01,2010,1,ARI,NL,R,145,499,79,99,17,2,32,85,7,4,83,211,7,9,0,5,8,27,3.593,0.198,-1,-1,220,74,0.212171648
riosal01,2010,1,CHA,AL,R,147,567,89,161,29,3,21,88,34,14,38,93,4,7,0,5,21,29,3.735,0.284,-1,-1,210,77,0.572555489
rodrial01,2010,1,NYA,AL,R,137,522,74,141,29,2,30,125,4,3,59,98,1,3,0,11,7,35,3.586,0.27,0,0,230,75,0.543314692
rolensc01,2010,1,CIN,NL,R,133,471,66,134,34,3,20,83,1,2,50,82,3,8,0,8,12,35,3.216,0.285,1,0,245,76,0.509311736
sanchga01,2010,1,FLO,NL,R,151,572,72,156,37,3,19,85,5,0,57,101,2,5,3,6,14,27,3.883,0.273,-1,-1,235,73,0.441404453
sandopa01,2010,1,SFN,NL,B,152,563,61,151,34,3,13,63,3,2,47,81,12,1,0,5,26,24,3.765,0.268,-1,-1,255,71,0.440935419
schumsk01,2010,1,SLN,NL,L,137,476,66,126,18,1,5,42,5,3,43,64,2,4,2,4,7,30,3.204,0.265,-1,-1,185,70,0.432125107
scottlu01,2010,1,BAL,AL,L,131,447,70,127,29,1,27,72,2,0,59,98,4,4,0,7,9,32,3.123,0.284,-1,-1,220,72,0.413821298
scutama01,2010,1,BOS,AL,R,150,632,92,174,38,0,11,56,5,4,53,71,1,3,4,3,13,35,4.228,0.275,-1,-1,185,70,0.574002152
soriaal01,2010,1,CHN,NL,R,147,496,67,128,40,3,24,79,5,1,45,123,3,3,1,3,12,34,3.34,0.258,-1,-1,195,73,0.357515372
spande01,2010,1,MIN,AL,L,153,629,85,166,24,10,3,58,26,4,60,74,0,4,10,2,12,26,4.253,0.264,-1,-1,210,72,0.561592599
stubbdr01,2010,1,CIN,NL,R,150,514,91,131,19,6,22,77,30,6,55,168,2,5,3,6,6,26,3.512,0.255,-1,-1,205,76,0.294129272
suzukic01,2010,1,SEA,AL,L,162,680,74,214,30,3,6,43,42,9,45,86,13,3,3,1,3,37,4.475,0.315,1,9,175,71,0.464608096
suzukku01,2010,1,OAK,AL,R,131,495,55,120,18,2,13,71,3,2,33,49,3,12,0,4,22,27,3.259,0.242,-1,-1,205,71,0.66710911
swishni01,2010,1,NYA,AL,B,150,566,91,163,33,3,29,89,1,2,58,139,0,6,3,2,13,30,3.852,0.288,1,0,195,72,0.356991694
teixema01,2010,1,NYA,AL,B,158,601,113,154,36,0,33,108,0,1,93,122,6,13,0,5,15,30,4.284,0.256,-1,-1,225,75,0.479348127
torrean02,2010,1,SFN,NL,B,139,507,84,136,43,8,16,63,26,7,56,128,2,2,5,0,10,32,3.475,0.268,-1,-1,195,70,0.378194861
tulowtr01,2010,1,COL,NL,R,122,470,89,148,32,3,27,95,11,2,48,78,4,5,1,5,17,26,3.198,0.315,0,0,205,75,0.664660945
ugglada01,2010,1,FLO,NL,R,159,589,100,169,31,0,33,105,4,1,78,149,2,2,0,5,9,30,4.117,0.287,-1,-1,210,71,0.369540774
uptonbj01,2010,1,TBA,AL,R,154,536,89,127,38,4,18,62,42,9,67,164,1,2,1,4,13,26,3.722,0.237,-1,-1,185,75,0.311109284
uptonju01,2010,1,ARI,NL,R,133,495,73,135,27,3,17,69,18,8,64,152,5,4,1,7,20,23,3.451,0.273,-1,-1,205,74,0.274744372
uribeju01,2010,1,SFN,NL,R,148,521,64,129,24,2,24,85,1,2,45,92,6,4,0,5,20,31,3.494,0.248,-1,-1,245,72,0.438540815
victosh01,2010,1,PHI,NL,R,147,587,84,152,26,10,18,69,34,6,53,79,5,7,0,1,6,30,3.951,0.259,-1,-1,190,69,0.615298834
vottojo01,2010,1,CIN,NL,L,150,547,106,177,36,2,37,113,16,5,91,125,8,7,0,3,11,27,3.938,0.324,1,0,220,74,0.500190008
weeksri01,2010,1,MIL,NL,R,160,651,112,175,32,4,29,83,11,4,76,184,0,25,0,2,5,28,4.488,0.269,-1,-1,220,70,0.297037994
wellsve01,2010,1,TOR,AL,R,157,590,79,161,44,3,31,88,6,4,50,84,5,3,0,3,18,32,3.951,0.273,1,0,230,73,0.602693071
werthja01,2010,1,PHI,NL,R,156,554,106,164,46,2,27,85,13,3,82,147,6,7,0,9,11,31,3.926,0.296,-1,-1,235,77,0.382804506
wiggity01,2010,1,BAL,AL,R,154,581,63,144,29,1,22,76,0,1,50,116,3,8,1,9,23,33,3.895,0.248,1,0,215,72,0.332176246
wrighda03,2010,1,NYN,NL,R,157,587,87,166,36,3,29,103,19,11,69,161,9,2,0,12,12,28,4.049,0.283,1,5,205,72,0.346998045
youngch04,2010,1,ARI,NL,R,156,584,94,150,33,0,27,91,28,7,74,145,0,2,1,3,10,27,4.062,0.257,1,0,200,74,0.379693317
youngde03,2010,1,MIN,AL,R,153,570,77,170,46,1,21,112,5,4,28,81,5,6,0,9,16,25,3.691,0.298,-1,-1,240,75,0.652438559
youngmi02,2010,1,TEX,AL,R,157,656,99,186,36,3,21,91,4,2,50,115,4,1,0,11,21,34,4.358,0.284,-1,-1,200,73,0.445503227
zimmery01,2010,1,WAS,NL,R,142,525,85,161,32,0,25,85,4,1,69,98,6,4,0,5,16,26,3.667,0.307,-1,-1,225,75,0.475545811
zobribe01,2010,1,TBA,AL,B,151,541,77,129,28,2,10,75,24,3,92,107,1,3,7,12,10,29,3.907,0.238,-1,-1,210,75,0.407171993
abreubo01,2011,1,LAA,AL,L,142,502,54,127,30,1,8,60,21,5,78,113,5,1,1,3,8,37,3.58,0.253,-1,-1,220,72,0.265273708
andruel01,2011,1,TEX,AL,R,150,587,96,164,27,3,5,60,37,12,56,74,0,5,16,1,17,23,3.969,0.279,-1,-1,200,72,0.530672558
avilaal01,2011,1,DET,AL,L,141,464,63,137,33,4,19,82,3,1,73,131,9,3,3,8,8,24,3.315,0.295,1,2,210,71,0.268274152
aybarer01,2011,1,LAA,AL,B,143,556,71,155,33,8,10,59,30,6,31,68,1,6,9,3,13,27,3.623,0.279,-1,-1,195,70,0.534490276
barneda01,2011,1,CHN,NL,R,143,529,66,146,23,6,2,43,9,2,22,67,2,8,7,4,14,26,3.401,0.276,-1,-1,180,70,0.383272425
bartlja01,2011,1,SDN,NL,R,139,554,61,136,22,3,2,40,23,10,48,98,0,5,5,6,13,32,3.716,0.245,-1,-1,190,72,0.265489493
bautijo02,2011,1,TOR,AL,R,149,513,105,155,24,2,43,103,9,5,132,111,24,6,0,4,8,31,3.981,0.302,1,9,205,72,0.443704457
beckhgo01,2011,1,CHA,AL,R,150,499,60,115,23,0,10,44,5,3,35,111,0,13,7,3,6,25,3.296,0.23,-1,-1,190,72,0.220424883
beltrad01,2011,1,TEX,AL,R,124,487,82,144,33,0,32,105,1,1,25,53,0,5,0,8,13,32,3.16,0.296,1,5,220,71,0.822138242
berkmla01,2011,1,SLN,NL,B,145,488,90,147,23,2,31,94,2,6,92,93,17,3,0,4,7,35,3.58,0.301,1,9,220,73,0.448192563
betanyu01,2011,1,MIL,NL,R,152,556,51,140,27,3,13,68,4,4,16,63,3,2,0,10,16,29,3.531,0.252,-1,-1,205,70,0.453961181
bonifem01,2011,1,FLO,NL,B,152,565,78,167,26,7,5,36,40,11,59,129,1,1,11,5,4,26,3.852,0.296,-1,-1,210,70,0.256432419
bourjpe01,2011,1,LAA,AL,R,147,502,72,136,26,11,12,43,22,9,32,124,0,10,7,1,7,24,3.296,0.271,-1,-1,185,73,0.258413947
braunry02,2011,1,MIL,NL,R,150,563,109,187,38,6,33,111,33,6,58,93,2,5,0,3,9,28,3.833,0.332,0,0,205,74,0.611026557
bruceja01,2011,1,CIN,NL,L,157,585,84,150,27,2,32,97,8,7,71,158,14,5,1,2,8,24,4.049,0.256,1,0,225,75,0.272470695
buckjo01,2011,1,FLO,NL,R,140,466,41,106,15,1,16,57,0,1,54,115,7,7,2,1,11,31,3.21,0.227,-1,-1,245,75,0.194802974
butlebi03,2011,1,KCA,AL,R,159,597,74,174,44,0,19,95,2,1,66,95,15,3,0,7,16,25,4.093,0.291,-1,-1,260,72,0.424252479
cabreas01,2011,1,CLE,AL,B,151,604,87,165,32,3,25,92,17,5,44,119,5,11,4,4,10,26,4,0.273,1,6,205,72,0.370465935
cabreme01,2011,1,KCA,AL,B,155,658,102,201,44,5,18,87,20,10,35,94,3,1,7,5,12,27,4.278,0.305,-1,-1,210,70,0.505653804
cabremi01,2011,1,DET,AL,R,161,572,111,197,48,0,30,105,2,1,108,89,22,3,0,5,24,28,4.198,0.344,1,0,240,76,0.572794079
callaal01,2011,1,LAA,AL,B,141,475,54,137,23,0,6,46,8,1,58,48,8,1,0,2,11,28,3.29,0.288,-1,-1,225,69,0.492021102
canoro01,2011,1,NYA,AL,L,159,623,104,188,46,7,28,118,8,2,38,96,11,12,0,8,18,29,4.08,0.302,1,4,210,72,0.55783154
castrst01,2011,1,CHN,NL,R,158,674,91,207,36,9,10,66,22,9,35,96,2,2,0,4,20,21,4.377,0.307,1,0,230,74,0.419861854
crawfca02,2011,1,BOS,AL,L,130,506,65,129,29,7,11,56,18,6,23,104,1,3,2,4,7,30,3.265,0.255,-1,-1,230,74,0.308082471
crispco01,2011,1,OAK,AL,B,136,531,69,140,27,5,8,54,49,9,41,65,2,1,4,6,11,32,3.531,0.264,-1,-1,185,70,0.561765903
cruzne02,2011,1,TEX,AL,R,124,475,64,125,28,1,29,87,9,5,33,116,1,2,0,3,8,31,3.136,0.263,-1,-1,230,74,0.323678997
cuddymi01,2011,1,MIN,AL,R,139,529,70,150,29,2,20,70,11,1,48,95,3,4,0,3,18,32,3.562,0.284,1,0,220,74,0.366294431
damonjo01,2011,1,TBA,AL,L,150,582,79,152,29,7,16,73,19,6,51,92,1,7,2,5,4,38,3.907,0.261,-1,-1,205,74,0.417462459
desmoia01,2011,1,WAS,NL,R,154,584,65,148,27,5,8,49,25,10,35,139,2,4,11,5,9,26,3.821,0.253,-1,-1,215,75,0.221842127
ellsbja01,2011,1,BOS,AL,L,158,660,119,212,46,5,32,105,39,15,52,98,1,9,3,5,8,28,4.395,0.321,1,0,195,73,0.607918191
encared01,2011,1,TOR,AL,R,134,481,70,131,36,0,17,55,8,2,43,77,2,3,0,3,17,28,3.235,0.272,-1,-1,230,73,0.416149369
escobal02,2011,1,KCA,AL,R,158,548,69,139,21,8,4,46,26,9,25,73,1,4,18,3,10,25,3.537,0.254,-1,-1,185,73,0.410631521
escobyu01,2011,1,TOR,AL,R,133,513,77,149,24,3,11,48,3,3,61,70,1,6,5,5,14,29,3.543,0.29,-1,-1,215,74,0.408658448
espinda01,2011,1,WAS,NL,B,158,573,72,135,29,5,21,66,17,6,57,166,4,19,5,4,6,24,3.889,0.236,-1,-1,205,72,0.217866966
ethiean01,2011,1,LAN,NL,L,135,487,67,142,30,0,11,62,0,1,58,103,9,3,0,3,8,29,3.364,0.292,1,0,210,74,0.284412978
fieldpr01,2011,1,MIL,NL,L,162,569,95,170,36,1,38,120,1,1,107,106,32,10,0,6,17,27,4.173,0.299,1,3,275,71,0.472743446
fowlede01,2011,1,COL,NL,B,125,481,84,128,35,15,5,45,12,9,68,130,3,6,7,1,6,25,3.389,0.266,-1,-1,195,77,0.25971325
francje02,2011,1,KCA,AL,R,153,601,77,171,47,4,20,87,22,10,37,123,3,8,0,10,17,27,3.938,0.285,-1,-1,225,76,0.359833625
freemfr01,2011,1,ATL,NL,L,157,571,67,161,32,0,21,76,4,4,53,142,3,6,0,5,15,22,3.852,0.282,-1,-1,220,77,0.242630819
gardnbr01,2011,1,NYA,AL,L,159,510,87,132,19,8,7,36,49,13,60,93,1,8,8,2,5,28,3.519,0.259,-1,-1,195,71,0.381524426
gonzaad01,2011,1,BOS,AL,L,159,630,108,213,45,3,27,117,1,0,74,119,20,6,0,5,28,29,4.346,0.338,1,3,215,74,0.435611492
gonzaal02,2011,1,ATL,NL,R,149,564,59,136,27,1,15,56,2,0,22,126,1,1,4,2,19,34,3.617,0.241,-1,-1,210,73,0.21877389
gonzaca01,2011,1,COL,NL,L,127,481,92,142,27,3,26,92,20,5,48,105,8,7,0,6,11,26,3.265,0.295,-1,-1,220,73,0.426450782
gordoal01,2011,1,KCA,AL,L,151,611,101,185,45,4,23,87,17,8,67,139,2,7,0,3,9,27,4.185,0.303,-1,-1,220,73,0.343188049
grandcu01,2011,1,NYA,AL,L,156,583,136,153,26,10,41,119,25,10,85,169,0,12,4,7,12,30,4.123,0.262,1,8,200,73,0.363657466
guerrvl01,2011,1,BAL,AL,R,145,562,60,163,30,1,13,63,2,2,17,56,3,7,0,4,23,36,3.574,0.29,-1,-1,235,75,0.520038703
hamiljo03,2011,1,TEX,AL,L,121,487,80,145,31,5,25,94,8,1,39,93,13,2,0,10,8,30,3.247,0.298,1,7,240,76,0.450036749
hardyjj01,2011,1,BAL,AL,R,129,527,76,142,27,0,30,80,0,0,31,92,3,2,2,5,10,29,3.444,0.269,-1,-1,200,73,0.398779012
hartco01,2011,1,MIL,NL,R,130,492,80,140,25,4,26,63,7,6,51,114,1,4,3,1,12,29,3.352,0.285,-1,-1,240,78,0.30977385
hollima01,2011,1,SLN,NL,R,124,446,83,132,36,0,22,75,2,1,60,93,4,8,0,2,21,31,3.123,0.296,1,7,240,76,0.403789682
hosmeer01,2011,1,KCA,AL,L,128,523,66,153,27,3,19,78,11,5,34,82,7,1,0,5,13,22,3.438,0.293,-1,-1,225,76,0.42858012
howarry01,2011,1,PHI,NL,L,152,557,81,141,30,1,33,116,1,0,75,172,16,7,0,5,10,32,3.901,0.253,-1,-1,250,76,0.262291614
huffau01,2011,1,SFN,NL,L,150,521,45,128,27,1,12,59,5,3,47,90,6,2,0,9,11,35,3.506,0.246,-1,-1,225,76,0.285267686
hunteto01,2011,1,LAA,AL,R,156,580,80,152,24,2,23,82,5,7,62,125,2,4,0,3,24,36,3.963,0.262,-1,-1,220,74,0.297620328
ibanera01,2011,1,PHI,NL,L,144,535,65,131,31,1,20,84,2,0,33,106,3,2,0,5,13,39,3.506,0.245,-1,-1,225,74,0.329842333
infanom01,2011,1,FLO,NL,R,148,579,55,160,24,8,7,49,4,2,34,67,1,2,17,8,12,30,3.784,0.276,-1,-1,195,71,0.378137341
jacksau01,2011,1,DET,AL,R,153,591,90,147,22,11,10,45,22,5,56,181,3,4,14,3,11,24,3.994,0.249,-1,-1,205,73,0.190319886
jeterde01,2011,1,NYA,AL,R,131,546,84,162,24,4,6,61,16,6,46,81,0,6,4,5,10,37,3.654,0.297,0,0,195,75,0.414765802
jonesad01,2011,1,BAL,AL,R,151,567,68,159,26,2,25,83,12,4,29,113,2,9,1,12,16,26,3.679,0.28,-1,-1,215,74,0.329253428
jonesch06,2011,1,ATL,NL,B,126,455,56,125,33,1,18,70,2,2,51,80,10,0,0,6,10,39,3.123,0.275,0,0,210,76,0.387648319
joycema01,2011,1,TBA,AL,L,141,462,69,128,32,2,19,75,13,1,49,106,9,4,0,7,7,27,3.154,0.277,1,0,205,74,0.341254428
kempma01,2011,1,LAN,NL,R,161,602,115,195,33,4,39,126,40,11,74,159,24,6,0,7,16,27,4.173,0.324,1,8,210,76,0.386596084
kendrho01,2011,1,LAA,AL,R,140,537,86,153,30,6,18,63,14,6,33,119,3,10,3,0,18,28,3.519,0.285,1,0,220,71,0.314105234
kinslia01,2011,1,TEX,AL,R,155,620,121,158,34,4,32,77,30,4,89,71,2,8,4,2,17,29,4.377,0.255,-1,-1,200,72,0.722639626
konerpa01,2011,1,CHA,AL,R,149,543,69,163,25,0,31,105,1,1,77,89,17,8,0,11,14,35,3.827,0.3,1,0,220,74,0.447072559
kotchca01,2011,1,TBA,AL,L,146,500,44,153,24,2,10,48,2,2,48,66,5,12,0,3,13,28,3.383,0.306,-1,-1,220,75,0.339635334
leeca01,2011,1,HOU,NL,R,155,585,66,161,38,4,18,94,4,3,59,60,8,3,0,6,9,35,3.975,0.275,-1,-1,270,74,0.643016331
lindad01,2011,1,TOR,AL,L,125,499,56,125,16,0,26,87,1,1,32,107,4,3,0,8,12,28,3.278,0.251,-1,-1,195,74,0.299438214
loneyja01,2011,1,LAN,NL,L,158,531,56,153,30,1,12,65,4,0,42,67,7,1,3,5,8,27,3.537,0.288,-1,-1,235,75,0.432086537
longoev01,2011,1,TBA,AL,R,133,483,78,118,26,1,31,99,3,2,80,93,6,6,0,5,11,26,3.475,0.244,-1,-1,210,74,0.44068819
markani01,2011,1,BAL,AL,L,160,641,72,182,31,1,15,73,12,3,62,75,6,7,0,6,16,28,4.34,0.284,-1,-1,215,73,0.468560288
martivi01,2011,1,DET,AL,B,145,540,76,178,40,0,12,103,1,0,46,51,6,2,0,7,20,33,3.617,0.33,-1,-1,210,74,0.783659684
matsuhi01,2011,1,OAK,AL,L,141,517,58,130,28,0,12,72,1,1,56,84,3,1,0,9,10,37,3.537,0.251,-1,-1,210,74,0.350708441
maybica01,2011,1,SDN,NL,R,137,516,82,136,24,8,9,40,40,8,44,125,2,2,4,2,6,24,3.457,0.264,-1,-1,215,75,0.279732446
mccanbr01,2011,1,ATL,NL,L,128,466,51,126,19,0,24,71,3,2,57,89,14,2,0,2,10,27,3.228,0.27,1,2,225,75,0.325243837
mccutan01,2011,1,PIT,NL,R,158,572,87,148,34,5,23,89,23,10,89,126,3,9,2,6,7,25,4.08,0.259,1,0,195,70,0.356691782
mcgehca01,2011,1,MIL,NL,R,155,546,46,122,24,2,13,67,0,3,45,104,4,1,0,8,19,29,3.648,0.223,-1,-1,220,73,0.251790492
molinya01,2011,1,SLN,NL,R,139,475,55,145,32,1,14,65,4,5,33,44,4,1,5,4,21,29,3.136,0.305,1,0,205,71,0.669745418
montemi01,2011,1,ARI,NL,L,140,493,65,139,36,1,18,86,1,1,47,97,10,8,1,4,14,28,3.333,0.282,1,0,210,71,0.367605706
morelmi01,2011,1,TEX,AL,L,134,464,60,120,22,1,16,51,2,2,39,92,6,4,2,3,9,26,3.105,0.259,-1,-1,230,74,0.284700044
morrilo01,2011,1,FLO,NL,L,123,462,54,114,25,4,23,72,2,1,54,99,3,5,0,4,9,24,3.185,0.247,-1,-1,240,74,0.313202514
morsemi01,2011,1,WAS,NL,R,146,522,73,158,36,0,31,95,2,3,36,126,5,13,0,4,9,29,3.444,0.303,-1,-1,245,77,0.323985126
ortizda01,2011,1,BOS,AL,L,146,525,84,162,40,1,29,96,1,1,78,83,12,1,0,1,24,36,3.722,0.309,1,0,230,75,0.520861597
paganan01,2011,1,NYN,NL,B,123,478,68,125,24,4,7,56,32,7,44,62,4,1,4,5,4,30,3.222,0.262,-1,-1,200,74,0.530675932
pedrodu01,2011,1,BOS,AL,R,159,635,102,195,37,3,21,91,26,8,86,85,6,1,2,7,12,28,4.451,0.307,-1,-1,175,69,0.567292975
penaca01,2011,1,CHN,NL,L,153,493,72,111,27,3,28,80,2,2,101,161,7,4,1,7,6,33,3.667,0.225,-1,-1,225,74,0.226758228
pennicl01,2011,1,OAK,AL,B,148,515,57,136,26,2,8,58,14,9,42,104,1,1,8,4,5,27,3.438,0.264,-1,-1,195,71,0.273361475
peraljh01,2011,1,DET,AL,R,146,525,68,157,25,3,21,86,0,2,40,95,2,2,0,9,17,29,3.488,0.299,1,0,225,74,0.368132386
phillbr01,2011,1,CIN,NL,R,150,610,94,183,38,2,18,82,14,9,44,85,3,9,5,6,15,30,4.037,0.3,1,0,210,72,0.502516333
pierrju01,2011,1,CHA,AL,L,158,639,80,178,17,4,2,50,27,17,43,41,0,7,19,3,7,34,4.21,0.279,-1,-1,180,70,0.756403748
polanpl01,2011,1,PHI,NL,R,122,469,46,130,14,0,5,50,3,0,42,44,0,3,1,8,15,36,3.154,0.277,0,0,190,69,0.462423623
pradoma01,2011,1,ATL,NL,R,129,551,66,143,26,2,13,57,4,8,34,52,1,1,1,3,16,28,3.611,0.26,-1,-1,215,72,0.556634255
pujolal01,2011,1,SLN,NL,R,147,579,105,173,29,0,37,99,9,1,61,58,15,4,0,7,29,31,3.951,0.299,-1,-1,240,75,0.828387955
ramiral03,2011,1,CHA,AL,R,158,614,81,165,31,2,15,70,7,5,51,84,1,6,8,5,19,30,4.105,0.269,-1,-1,180,74,0.422422522
ramirar01,2011,1,CHN,NL,R,149,565,80,173,35,1,26,93,1,1,43,69,5,10,0,8,12,33,3.753,0.306,-1,-1,205,73,0.58913937
reyesjo01,2011,1,NYN,NL,B,126,537,101,181,31,16,7,44,39,7,43,41,9,0,2,4,5,28,3.58,0.337,0,0,195,72,1
reynoma01,2011,1,BAL,AL,R,155,534,84,118,27,1,37,86,6,4,75,196,2,7,0,4,11,28,3.759,0.221,-1,-1,220,74,0.211714903
riosal01,2011,1,CHA,AL,R,145,537,64,122,22,2,13,44,11,6,27,68,4,2,0,4,20,30,3.481,0.227,-1,-1,210,77,0.395220596
roberry01,2011,1,ARI,NL,R,143,482,86,120,25,2,19,65,18,9,66,98,2,2,3,2,6,31,3.383,0.249,-1,-1,185,71,0.377839585
rolliji01,2011,1,PHI,NL,B,142,567,87,152,22,2,16,63,30,8,58,59,5,3,0,3,9,33,3.858,0.268,-1,-1,175,67,0.642231769
sanchga01,2011,1,FLO,NL,R,159,572,72,152,35,0,19,78,3,1,74,97,4,6,2,7,18,28,3.988,0.266,1,0,235,73,0.367577331
santaca01,2011,1,CLE,AL,B,155,552,84,132,35,2,27,79,5,3,97,133,7,2,0,7,15,25,4.006,0.239,-1,-1,210,71,0.30038338
smithse01,2011,1,COL,NL,L,147,476,67,135,32,9,15,59,10,2,46,93,7,4,0,7,9,29,3.222,0.284,-1,-1,210,75,0.355674384
stantmi03,2011,1,FLO,NL,R,150,516,79,135,30,5,34,87,5,5,70,166,6,9,0,6,11,22,3.617,0.262,-1,-1,245,78,0.248982824
stubbdr01,2011,1,CIN,NL,R,158,604,92,147,22,3,15,44,40,10,63,205,1,7,6,1,2,27,4.117,0.243,-1,-1,205,76,0.181459866
suzukic01,2011,1,SEA,AL,L,161,677,80,184,22,3,5,47,40,7,39,69,13,0,1,4,11,38,4.42,0.272,-1,-1,175,71,0.491822899
swishni01,2011,1,NYA,AL,B,150,526,81,137,30,0,23,85,2,2,95,125,6,5,1,8,18,31,3.833,0.26,-1,-1,195,72,0.304498588
teixema01,2011,1,NYA,AL,B,156,589,90,146,26,1,39,111,4,1,76,110,3,11,0,8,12,31,4.105,0.248,-1,-1,225,75,0.424195686
trumbma01,2011,1,LAA,AL,R,149,539,65,137,31,1,29,87,9,4,25,120,6,5,0,4,17,25,3.481,0.254,-1,-1,225,76,0.318610972
tulowtr01,2011,1,COL,NL,R,143,537,81,162,36,2,30,105,9,3,59,79,12,4,1,5,16,27,3.679,0.302,1,6,205,75,0.573349522
ugglada01,2011,1,ATL,NL,R,161,600,88,140,22,1,36,82,1,3,62,156,2,7,0,3,9,31,4.086,0.233,-1,-1,210,71,0.253884018
uptonbj01,2011,1,TBA,AL,R,153,560,82,136,27,4,23,81,36,12,71,161,4,4,2,3,16,27,3.895,0.243,-1,-1,185,75,0.270585152
uptonju01,2011,1,ARI,NL,R,159,592,105,171,39,5,31,88,21,9,59,126,9,19,0,4,8,24,4.019,0.289,1,0,205,74,0.39496059
valenda01,2011,1,MIN,AL,R,154,564,63,139,28,2,15,72,2,6,40,102,2,0,0,4,15,27,3.728,0.246,-1,-1,210,74,0.307362034
victosh01,2011,1,PHI,NL,R,132,519,95,145,27,16,17,61,19,3,55,63,1,6,6,0,4,31,3.543,0.279,0,0,190,69,0.642443596
vottojo01,2011,1,CIN,NL,L,161,599,101,185,40,3,29,103,8,6,110,129,15,4,0,6,20,28,4.377,0.309,1,0,220,74,0.379134483
walkene01,2011,1,PIT,NL,B,159,596,76,163,36,4,12,83,9,6,54,112,5,4,0,8,15,26,4.012,0.273,-1,-1,210,75,0.338326201
weeksri01,2011,1,MIL,NL,R,118,453,77,122,26,2,20,49,9,2,50,107,3,8,1,3,6,29,3.105,0.269,1,4,220,70,0.294644013
wellsve01,2011,1,LAA,AL,R,131,505,60,110,15,4,25,66,9,4,20,86,0,1,0,3,8,33,3.241,0.218,-1,-1,230,73,0.358488777
werthja01,2011,1,WAS,NL,R,150,561,69,130,26,1,20,58,19,3,74,160,5,10,0,4,10,32,3.92,0.232,-1,-1,235,77,0.207754986
wietema01,2011,1,BAL,AL,B,139,500,72,131,28,0,22,68,1,0,48,84,3,2,0,1,16,25,3.383,0.262,1,0,230,77,0.391689379
willijo03,2011,1,OAK,AL,R,136,488,69,120,26,0,29,98,4,1,56,150,3,11,0,8,6,32,3.358,0.246,-1,-1,230,74,0.259466945
youngch04,2011,1,ARI,NL,R,156,567,89,134,38,3,20,71,22,9,80,139,4,4,1,7,3,28,3.994,0.236,-1,-1,200,74,0.301026993
youngmi02,2011,1,TEX,AL,R,159,631,88,213,41,6,11,106,6,2,47,78,7,2,0,9,17,35,4.185,0.338,1,0,200,73,0.569752289
zobribe01,2011,1,TBA,AL,B,156,588,99,158,46,6,20,91,19,6,77,128,1,2,2,5,9,30,4.105,0.269,-1,-1,210,75,0.378010869
ackledu01,2012,1,SEA,AL,L,153,607,84,137,22,2,12,50,13,3,59,124,7,0,1,1,3,24,4.111,0.226,-1,-1,205,73,0.340121855
alonsyo01,2012,1,SDN,NL,L,155,549,47,150,39,0,9,62,3,0,62,101,9,3,1,4,14,25,3.772,0.273,-1,-1,230,73,0.365265048
altuvjo01,2012,1,HOU,NL,R,147,576,80,167,34,4,7,37,33,11,40,74,0,6,4,4,8,22,3.802,0.29,1,0,165,66,0.607459614
alvarpe01,2012,1,PIT,NL,L,149,525,64,128,25,1,30,85,1,0,57,180,6,1,0,3,10,25,3.593,0.244,-1,-1,250,75,0.263741178
andruel01,2012,1,TEX,AL,R,158,629,85,180,31,9,3,62,21,10,57,96,0,5,17,3,15,24,4.235,0.286,1,0,200,72,0.506603997
aokino01,2012,1,MIL,NL,L,151,520,81,150,37,4,10,50,30,8,43,55,1,13,7,5,6,30,3.475,0.288,-1,-1,180,69,0.888447726
avilemi01,2012,1,BOS,AL,R,136,512,57,128,28,0,13,60,14,6,23,77,0,2,3,6,6,31,3.302,0.25,-1,-1,205,70,0.514917473
